RId,Text,Rating
QYdnc5hxqNtv2GZRdOd5NA,Awesome fish & chips! A lot of places in Boston don't give you a good size piece like this. Nice and fluffy too even for take out! I liked that it came in a...,5
X5MTvtEjbVxIoQX-eYdl9w,This place is a gem in Chelsea!  We went twice - once for dinner after arriving in town and then for brunch before spending the day in Boston. Both...,5
oNcCtYRn7RCsmzyMJlmGnw,"So happy to have Chelsea Station back open with outdoor seating!  I had especially missed their brunch- great frittata, breakfast tacos and mimosa flights....",5
orRN-rLmISy19MzoWV9zHQ,"We were in the area and started to get hangry, that place popped up and we had zero expectations besides feeding our hungry bodies. 
We were able to seat...",5
rkFrM_JTBtw7WgzLHP7RlA,"I really like this spot and have been coming for the past 6 years or so. It's great for a dinner date, friends group, after work drinks, or just an...",5
52jbaX81JTJPxfKEYSyZog,Such a chill place. Loved the casual vibes. We got here around 6pm on a Friday night and decided to stay for a few hours. The place got pretty packed later...,4
eoQjYQB3FRx5H9YkmF2QaA,"My boyfriend and I came all the way into the city from the burbs for ""The Texas Rodeo Roundup Brunch & FOOTBALL"" (yes, football was capitalized!) as...",1
w5T91HYKQfnp7lnwZy7_oQ,My family loves Krave.  We got takeout tonight and the food was delicious and the service was really above and beyond.,5
VMNdikWJNdZ4M0WNz97J5A,Staff --worked as a bartender and waitress due to COVID. She was very attentive in the beginning and as the night fell and more customers came not as...,4
5zjg8vmSJEJlA7zcQxpcZg,"I thought this place wouldn't be great because the appetizers aren't Italian, but it was SO GOOD. We got a bunch of apps (fried ravioli, bruschetta, onion...",5
pxxMh1xkcCt8YlerW-1iQw,"Had a great takeout experience during COVID-19! Food was delicious, the best chicken, veal parmigiana and awesome Buffalo chicken pizza!!! Will be back soon!!",5
DxwLAAIsdaFhy1Tu7_BnSg,I absolutely love Jeveli's! We are newish to the area I'm so sick of the normal food around our home and I'm not a big fan of that specific type of food and...,5
3SNj4Ik7AY8QT-BnZ_kMiA,Great food and drinks for extremely reasonable prices. Cute neighborhood place with music and friendly people. I hope it never leaves.,5
VkCkepu64ZkHWsAeG64_3A,Best salsa bar in Boston ! They always have a Dj going on Thursday to Saturday. Drinks are strong,5
JPKR2-SwK7rfuPe_PmVjtg,"Wonderful!

Service was quick and polite. Food was of generous portions, but not too much. Exotic cocktails and adult beverages. Considering the lines at...",5
4t0H_vJ0bI5o8uYOOsOmLg,"Came here for a work lunch, it's a pleasant spot inside the Kendall Hotel. I got the curry chicken salad (pictured). The curry had a lot of flavor, and the...",4
arUAl3HJzmcN2WG9eHRTsg,"Excellent spot for a simple lunch, with attentive service, and excellent ambience. The building is an old converted fire station, and the owners have done...",4
aXDQcqRPv5NDawXzoaiF-w,"One of my favorite restaurants in Boston. 
First, the service is no joke, they treat you so warmly ever since you enter the door. My latest visit was in...",5
OIyfXFlNiTrycSvsum-ftQ,"Went to Atlantic Fish on Saturday 2/13/2021 for my daughters 25th birthday.
We called for a reservation 2 weeks in advance for a party of 7.  They had...",5
Nml6oiY1xOQO-RgBGF5wEA,Boston is very much alive after Covid!!!! This is a very nice spot with great seafood! And with great service as well!. I want to stress that because if...,5
1rnIbMKV23JCg1Q3rdZa0A,A nice sit down restaurant inside the Row Hotel. Food portion sizes were generous and prices affordable.  Service was also friendly. And if you are staying...,4
YrQ3UummN7hSGFe6_sw8sw,I stopped in for lunch while training in one of the conference rooms. I ordered the lobster roll and it was very good. $22 I thought was reasonable. Nice...,4
eTuad5PvqgQUcDsIg_KZ0Q,pre covid review: Came for a drink after a night if beers and singing and was not let down by Leon K saying that they do great cocktails. Not a large menu...,5
UghN_uVQzXJTiSDg1AECRw,"In browsing Food Lens' Boston Best Take-Out list, Spoke came up. I had just been talking to a friend yesterday about the great time I had at Spoke, as they...",5
FLaQvURnmYeSVt1hbFISqQ,"Highlight of this place: the burrata and the outdoor seating. The burrata was nothing like I have had before. It consisted of vadouvan, pesto and squash....",4
r8ZdGHJgyQPTsyMuPmNJGw,Excellent choice every time I visit my old stomping grounds. They have done a fabulous job with the outside dinning during this pandemic.,5
lh90VGnuNsSyhPcO9D2jaQ,I go to Local 438 quite often. It is my family's favorite place to stop in after sports or get take out during the Spring when we couldn't sit in a...,5
nKOQ4HYKjqPMgs377_nKtw,Well pretty much regulars but not anymore.  Before Covid on a Wednesday night had to send  Filet Migmon back three times; it came out Pittsburg not near...,1
bDv_qtAl7HLYhVcC8kqsDQ,"This is a review about their delivery through toast. 

I ordered delivery from here and really liked it! I'd definitely order from them again. I got

-...",5
4fPbqG1_4o2Kpysp8oKJ_g,"I'm here to judge only on food! 
Presentation: 3.5
Texture: 5
Flavor: 4
First time visiting this place and I was pleasantly surprised. I tried the cubano...",4
ofECgydQ3zupdB2hs-ctUA,I used to come here a bunch when they first opened in 2001 but I hadn't been in over a decade. They must be doing something right to stay open in this prime...,3
qsRlCGtzC6R44vZn-FNxyQ,This is now the 3rd or 4th time we have ordered from here and all 3-4 times the food has been amazing! I've only ever ordered through Uber Eats and have had...,5
QFZbGqYI99ppyrbjyrzjJw,Solid solid Greek food. I get it as take out or delivery at least once a week. The lentil soup is delish. The gyro is always over stuffed and on point. It's...,5
gvtQq5erYKaMT-rS50qnhg,The food here is so amazing.  It's so hard to find good Greek food these days and they never let me down.  I got take out a handful of times during the...,5
Ri4JgdNWma-hdn2N-thE6w,Great delivery! Steak was cooked to perfection at medium rare - an amazing feat for takeout. Highly recommend the mussels as well.,5
EFCFa9WZTvrFbr0jRGbQ8A,I've gone here in person and not been super impressed - there's usually a limited number of options that look appealing to me and now that I'm gluten-free...,4
JfMBgVGSoH4vQUWJM4O6Jw,This was my first time dining indoors since before the pandemic and I was nervous but had a great experience here! There was ample space between tables. The...,5
_VUSih_slnMm8QwPd4atEg,"The place is nice and the food was good too.
I had the brick chicken and risotto, was delicious! The desert was bread pudding, also delicious.
In my opinion...",4
DsTegSNkYcy8LpTUxb1YNQ,"Pre Covid Review: 

Had a great time at Boston Chops during our previous visit. The meat was on point and cooked to medium rare! The bone marrows looked...",4
S9bwoso0xFaQmqfxD4pQ7A,Thrilled that this bar is still up and running during this crazy pandemic. Wonderful holiday vibes with a 5 star playlist to complete the package. We...,5
Kxej62TDABxcY3BhIkVuBw,"Elaine is great, she bartends on Fridays ! Also get their steak quesadilla! 

Parking is easy to find in the neighborhood. It's a family friendly pub, but...",5
EfQ1X7_vrSovnkoeyeh-hQ,We arrived 15 minutes before the kitchen closed and was expecting some attitude but that never happened. Our waitress got us drinks and didn't rush us to...,4
w18ydg09WsvQja6n21mSFQ,"If you support Black Lives Matter, I'd think twice before going to the Blarney Stone. 

My girlfriend and I attended a peaceful Black Lives Matter rally in...",1
DkMW7k4bE8vhu68GVXF6Tw,These guys are hibernating for the rest of winter. We came in on one of the last days they were open before closing for a while. They said they should be...,4
1eH0W9ZmZ_C8hfdUxs2G4w,"Man, this place is great. Highly recommend the fried chicken pizza with the banana peppers; it's everything you could want if you like pizza and wings. They...",5
UNMHP3Qabrrl-N1LgZUaLw,Had my first indoor dining experience at Five Horse's and felt so so safe. The tables were really spread out and all the staff wore masks. They are doing...,4
Na8tc_eLjN2sOEEFCnPNoA,First restaurant outing since COVID-19 and Jeff's was a lot of fun. The food was actually excellent - very close to the real Jerk sauce I fell in love with...,5
KHO_SQuC3doDqNoVyTKSKA,"Solid! Thought we would try something new and REALLY glad we did. Got jerk half chicken - really moist and well cooked, sauced up with a slather of...",5
d5un2CNY2s-1XWbcuxzYBA,"I ordered the wings as an appetizer one night.  They were so good, I get them to go least two times a week now. Take out orders are usually ready in under...",5
YMIuIUc9JG5ZHemnt-pp6g,I just moved to the Teele/Davis square area and figured I would try some spots near me. Not only was this food impressive for COVID takeout but it was one...,5
3Pl3Myorv54hLTe1HbHRKw,Great food. Great atmosphere. A hidden gem right outside of Davis Square. Recommended to anyone that enjoys Cajun seafood. Excellent job with covid...,5
7XwkdNqa9I0cpLz7ug8ndQ,"This place opened right before the new year, and we're so happy to have them in our hood. It stands out, in both its quality and uniqueness. It's obvious...",5
wSrgBzJuuXdevuuvjYCjiQ,"In Little Italy on a busy night, we were able to be quickly seated sans reservations (which is great!) 

The sangria was huge and only $10, so I would...",4
KDs0hOfkb4JvPqR018377g,"AMAZING!!! So happy they're still open during covid. All the tables are separated, there's hand sanitizer at the front and online scanned menus. Now to the...",5
NRpzBaeKVdexF2Syu9jMRg,"Made a reservation here based off of reviews I had seen. Currently during Covid, they have both outdoor dining and indoor dining although the outdoor dining...",4
G0-9xS_fKrlTVuPgktY8KA,"Terrific restaurant and bar in a very nice setting. The burger was exceptionally well done, with extra crispy fries, and the artisan drinks all seemed...",5
9gduJx72XguoTlTveZ3wUA,"Had such a great meal here at Blake's. Everything tasted fantastic. 

Started with a Cranberry Tom Collins. As someone who doesn't really drink alcohol,...",5
NXjNkJowpmGY-0wq0YMNuw,I checked this spot out on a Saturday night when out trying to find a spot to watch the Bruins Game. There were lines out the doors of the typical sports...,3
nxK_p0DSIGmYD1GX1ekjKw,"Known as a legendary night club/concert venue by the most, it has become our family's Sunday brunch spot in pre-COVID times. I haven't seen that balance of...",4
q_dSxbs7dTGySpGEujZoEg,"***3.5 stars***

most experienced runners go for pasta or pizza or some other form of ""high"" carb meal the evening before a race or long run.  me, not so...",3
DsjT48iCqWji0T96JALoBA,"This review is for their nightclub downstairs. Came here for one of their Friday night events.

Pros:
-the bathrooms are kept fairly clean and are well...",4
cQLZp_f7qMAiv-YNrXWh5g,During Covid restrictions this restaurant felt very safe.  Dining area is huge and so many tables were removed to keep social distances well more than the...,5
YjZHbdFVVGQeoYYe1Glw5A,Good selection of oysters to nosh on. Cavernous interior allowed for strong social distancing. Best chowder so far that set a high standard for my getaway...,5
rsQWWCol-jixaiVJos4hSg,"With the current pandemic, I'm writing a review update.  Island Creek takes state guidelines seriously.   Tables are 14 feet apart, contactless menu and...",5
8nPB_zs2bb2IHA2Ztw2mbA,"Although the menu seems REALLY limited, don't let that fool you because the portions exceeded my expectations. I ordered the half chicken, expecting a few...",5
NZ1a2Qh6g9iIdUeqLhqu2A,"Ordered the chicken sandwich and frosé. 
Given Covid19 we were sitting outside. 

Very good quality / price and clean.",5
71g8TYHtUWqyws8XwC2bAA,This is hands down the best fried chicken in Greater Boston. Ordered the whole bird dinner which is a huge meal and would easy feed a family of whole. Mac &...,5
0Kc93-xXaIE7Bwm8Zp4mlQ,My first time on the patio at my favorite neighborhood restaurant. The food and drinks are still excellent. We arrived a little early for our 6pm...,5
pOBqihBVe2tX8hAISCvXKg,"So I went to tapas about two weeks ago with my mother. We got a table, and then asked if we could sit at the bar, but apparently because of Covid it wasn't...",5
FUhqW_mIALFN8jIsAfetGA,"My wife and I were nervous about going out to eat for the first time in the pandemic, but we gave it a shot at T'ahpas, and we were pleasantly surprised....",5
